kind,library,field1,field2,field3,field4,field5,field6,field7,field8
vt,Microsoft Visio 16.0 Type Library,VT_BSTR,622
vt,Microsoft Visio 16.0 Type Library,VT_DATE,9
vt,Microsoft Visio 16.0 Type Library,VT_DISPATCH,34
vt,Microsoft Visio 16.0 Type Library,VT_HRESULT,237
vt,Microsoft Visio 16.0 Type Library,VT_I1,99
vt,Microsoft Visio 16.0 Type Library,VT_I2,869
vt,Microsoft Visio 16.0 Type Library,VT_I4,652
vt,Microsoft Visio 16.0 Type Library,VT_I8,2
vt,Microsoft Visio 16.0 Type Library,VT_PTR,3165
vt,Microsoft Visio 16.0 Type Library,VT_R8,312
vt,Microsoft Visio 16.0 Type Library,VT_SAFEARRAY,192
vt,Microsoft Visio 16.0 Type Library,VT_UI2,99
vt,Microsoft Visio 16.0 Type Library,VT_UI4,495
vt,Microsoft Visio 16.0 Type Library,VT_UINT,396
vt,Microsoft Visio 16.0 Type Library,VT_UNKNOWN,79
vt,Microsoft Visio 16.0 Type Library,VT_USERDEFINED,1982
vt,Microsoft Visio 16.0 Type Library,VT_VARIANT,277
vt,Microsoft Visio 16.0 Type Library,VT_VOID,2053
safearray_element_vt,Microsoft Visio 16.0 Type Library,VT_BSTR,30
safearray_element_vt,Microsoft Visio 16.0 Type Library,VT_DISPATCH,1
safearray_element_vt,Microsoft Visio 16.0 Type Library,VT_I2,36
safearray_element_vt,Microsoft Visio 16.0 Type Library,VT_I4,43
safearray_element_vt,Microsoft Visio 16.0 Type Library,VT_R8,27
safearray_element_vt,Microsoft Visio 16.0 Type Library,VT_UI1,2
safearray_element_vt,Microsoft Visio 16.0 Type Library,VT_USERDEFINED,3
safearray_element_vt,Microsoft Visio 16.0 Type Library,VT_VARIANT,50
safearray_unresolved_userdefined,Microsoft Visio 16.0 Type Library,VT_USERDEFINED,3
missing,Microsoft DAO 3.6 Object Library,{00025E01-0000-0000-C000-000000000046},5,0,0,exit_1
metadata,Microsoft Visual Basic for Applications Extensibility 5.3,396,5,396,VBIDE.Windows,VBIDE,live:{0002E157-0000-0000-C000-000000000046}:5:3
summary,Microsoft Visual Basic for Applications Extensibility 5.3,64,480,50,6,374,5
typekind,Microsoft Visual Basic for Applications Extensibility 5.3,coclass,17
typekind,Microsoft Visual Basic for Applications Extensibility 5.3,dispatch,33
typekind,Microsoft Visual Basic for Applications Extensibility 5.3,enum,10
typekind,Microsoft Visual Basic for Applications Extensibility 5.3,interface,4
invkind,Microsoft Visual Basic for Applications Extensibility 5.3,func,281
invkind,Microsoft Visual Basic for Applications Extensibility 5.3,property_get,169
invkind,Microsoft Visual Basic for Applications Extensibility 5.3,property_put,27
invkind,Microsoft Visual Basic for Applications Extensibility 5.3,property_putref,3
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_BOOL,20
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_BSTR,63
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_DISPATCH,9
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_I1,28
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_I2,1
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_I4,116
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_INT,1
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_PTR,569
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_UI2,28
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_UI4,140
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_UINT,112
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_UNKNOWN,15
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_USERDEFINED,298
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_VARIANT,52
vt,Microsoft Visual Basic for Applications Extensibility 5.3,VT_VOID,268
metadata,Microsoft Outlook 16.0 Object Library,5362,995,5362,Outlook._RecipientControl,Outlook,live:{00062FFF-0000-0000-C000-000000000046}:9:6
summary,Microsoft Outlook 16.0 Object Library,495,5872,882,107,2313,0
typekind,Microsoft Outlook 16.0 Object Library,coclass,137
typekind,Microsoft Outlook 16.0 Object Library,dispatch,217
typekind,Microsoft Outlook 16.0 Object Library,enum,138
typekind,Microsoft Outlook 16.0 Object Library,interface,3
invkind,Microsoft Outlook 16.0 Object Library,func,2205
invkind,Microsoft Outlook 16.0 Object Library,property_get,2611
invkind,Microsoft Outlook 16.0 Object Library,property_put,1049
invkind,Microsoft Outlook 16.0 Object Library,property_putref,7
vt,Microsoft Outlook 16.0 Object Library,VT_BOOL,680
vt,Microsoft Outlook 16.0 Object Library,VT_BSTR,1186
vt,Microsoft Outlook 16.0 Object Library,VT_DATE,211
vt,Microsoft Outlook 16.0 Object Library,VT_DISPATCH,274
vt,Microsoft Outlook 16.0 Object Library,VT_HRESULT,74
vt,Microsoft Outlook 16.0 Object Library,VT_I1,186
vt,Microsoft Outlook 16.0 Object Library,VT_I4,651
vt,Microsoft Outlook 16.0 Object Library,VT_INT,1
vt,Microsoft Outlook 16.0 Object Library,VT_PTR,3693
vt,Microsoft Outlook 16.0 Object Library,VT_UI2,170
vt,Microsoft Outlook 16.0 Object Library,VT_UI4,850
vt,Microsoft Outlook 16.0 Object Library,VT_UINT,680
vt,Microsoft Outlook 16.0 Object Library,VT_UNKNOWN,35
vt,Microsoft Outlook 16.0 Object Library,VT_USERDEFINED,2771
vt,Microsoft Outlook 16.0 Object Library,VT_VARIANT,432
vt,Microsoft Outlook 16.0 Object Library,VT_VOID,2875
metadata,Microsoft Outlook View Control,101,4,101,OLXLib.ObjectModelCtl,OLXLib,live:{0006F062-0000-0000-C000-000000000046}:1:2
summary,Microsoft Outlook View Control,10,107,13,0,26,0
typekind,Microsoft Outlook View Control,alias,1
typekind,Microsoft Outlook View Control,coclass,3
typekind,Microsoft Outlook View Control,dispatch,3
typekind,Microsoft Outlook View Control,enum,2
typekind,Microsoft Outlook View Control,interface,1
invkind,Microsoft Outlook View Control,func,78
invkind,Microsoft Outlook View Control,property_get,17
invkind,Microsoft Outlook View Control,property_put,12
vt,Microsoft Outlook View Control,VT_BOOL,8
vt,Microsoft Outlook View Control,VT_BSTR,25
vt,Microsoft Outlook View Control,VT_DATE,1
vt,Microsoft Outlook View Control,VT_DISPATCH,7
vt,Microsoft Outlook View Control,VT_I1,2
vt,Microsoft Outlook View Control,VT_I4,7
vt,Microsoft Outlook View Control,VT_PTR,32
vt,Microsoft Outlook View Control,VT_UI2,2
vt,Microsoft Outlook View Control,VT_UI4,10
vt,Microsoft Outlook View Control,VT_UINT,8
vt,Microsoft Outlook View Control,VT_USERDEFINED,13
vt,Microsoft Outlook View Control,VT_VARIANT,2
vt,Microsoft Outlook View Control,VT_VOID,88
missing,Microsoft Windows Installer Object Library,{000C1092-0000-0000-C000-000000000046},1,0,409,exit_1
metadata,sdchange 1.0 Type Library,5,0,5,SDChangeLib.SDChangeObj,SDChangeLib,live:{00A40DB9-D8B4-40B3-8E0C-A8E8C6B3B720}:1:0
summary,sdchange 1.0 Type Library,2,8,0,0,12,0
typekind,sdchange 1.0 Type Library,coclass,1
typekind,sdchange 1.0 Type Library,dispatch,1
invkind,sdchange 1.0 Type Library,func,8
vt,sdchange 1.0 Type Library,VT_I1,1
vt,sdchange 1.0 Type Library,VT_I4,3
vt,sdchange 1.0 Type Library,VT_PTR,15
vt,sdchange 1.0 Type Library,VT_UI2,1
vt,sdchange 1.0 Type Library,VT_UI4,5
vt,sdchange 1.0 Type Library,VT_UINT,4
vt,sdchange 1.0 Type Library,VT_USERDEFINED,5
vt,sdchange 1.0 Type Library,VT_VARIANT,1
vt,sdchange 1.0 Type Library,VT_VOID,8
metadata,PhotoAcquireObjects,230,0,230,PhotoAcquireObjects.PhotoAcquire,PhotoAcquireObjects,live:{00F25AE8-3625-4E34-92D4-F0918CF010EE}:1:0
summary,PhotoAcquireObjects,161,230,502,0,246,0
typekind,PhotoAcquireObjects,alias,12
typekind,PhotoAcquireObjects,coclass,6
typekind,PhotoAcquireObjects,enum,12
typekind,PhotoAcquireObjects,interface,30
typekind,PhotoAcquireObjects,kind_7,15
typekind,PhotoAcquireObjects,record,86
invkind,PhotoAcquireObjects,func,230
vt,PhotoAcquireObjects,VT_BSTR,20
vt,PhotoAcquireObjects,VT_HRESULT,235
vt,PhotoAcquireObjects,VT_I4,25
vt,PhotoAcquireObjects,VT_I8,1
vt,PhotoAcquireObjects,VT_INT,3
vt,PhotoAcquireObjects,VT_LPWSTR,48
vt,PhotoAcquireObjects,VT_PTR,308
vt,PhotoAcquireObjects,VT_UI1,4
vt,PhotoAcquireObjects,VT_UI2,3
vt,PhotoAcquireObjects,VT_UI4,84
vt,PhotoAcquireObjects,VT_UI8,1
vt,PhotoAcquireObjects,VT_UINT,22
vt,PhotoAcquireObjects,VT_UNKNOWN,11
vt,PhotoAcquireObjects,VT_USERDEFINED,197
vt,PhotoAcquireObjects,VT_VARIANT,4
vt,PhotoAcquireObjects,VT_VOID,14
metadata,Microsoft Office Template and Media Control 1.0 Type Library,24,2,24,ACTIVEXLib.Cawsdc,ACTIVEXLib,live:{012F24C1-35B0-11D0-BF2D-0000E8D0D146}:1:0
summary,Microsoft Office Template and Media Control 1.0 Type Library,3,27,0,0,12,0
typekind,Microsoft Office Template and Media Control 1.0 Type Library,coclass,1
typekind,Microsoft Office Template and Media Control 1.0 Type Library,dispatch,2
invkind,Microsoft Office Template and Media Control 1.0 Type Library,func,27
vt,Microsoft Office Template and Media Control 1.0 Type Library,VT_BOOL,2
vt,Microsoft Office Template and Media Control 1.0 Type Library,VT_BSTR,48
vt,Microsoft Office Template and Media Control 1.0 Type Library,VT_I1,1
vt,Microsoft Office Template and Media Control 1.0 Type Library,VT_I4,5
vt,Microsoft Office Template and Media Control 1.0 Type Library,VT_INT,13
vt,Microsoft Office Template and Media Control 1.0 Type Library,VT_PTR,15
vt,Microsoft Office Template and Media Control 1.0 Type Library,VT_UI2,1
vt,Microsoft Office Template and Media Control 1.0 Type Library,VT_UI4,14
vt,Microsoft Office Template and Media Control 1.0 Type Library,VT_UINT,4
vt,Microsoft Office Template and Media Control 1.0 Type Library,VT_USERDEFINED,5
vt,Microsoft Office Template and Media Control 1.0 Type Library,VT_VARIANT,1
vt,Microsoft Office Template and Media Control 1.0 Type Library,VT_VOID,10
metadata,Policy Type Library,5,0,5,PolicyLib.PolicyObject,PolicyLib,live:{013461E1-B42A-43DA-BFB2-2CD59A29F4A9}:1:0
summary,Policy Type Library,2,8,0,0,12,0
typekind,Policy Type Library,coclass,1
typekind,Policy Type Library,dispatch,1
invkind,Policy Type Library,func,8
vt,Policy Type Library,VT_BSTR,1
vt,Policy Type Library,VT_I1,1
vt,Policy Type Library,VT_I4,2
vt,Policy Type Library,VT_PTR,15
vt,Policy Type Library,VT_UI2,1
vt,Policy Type Library,VT_UI4,5
vt,Policy Type Library,VT_UINT,4
vt,Policy Type Library,VT_USERDEFINED,5
vt,Policy Type Library,VT_VARIANT,1
vt,Policy Type Library,VT_VOID,8
metadata,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,782,6,782,CAL2Lib.CameraModel,CAL2Lib,live:{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2:0
summary,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,150,833,392,0,499,0
typekind,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,alias,9
typekind,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,coclass,16
typekind,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,dispatch,17
typekind,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,enum,14
typekind,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,interface,30
typekind,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,kind_7,5
typekind,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,record,59
invkind,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,func,440
invkind,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,property_get,329
invkind,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,property_put,63
invkind,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,property_putref,1
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_BOOL,64
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_BSTR,234
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_HRESULT,164
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_I1,17
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_I4,89
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_I8,5
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_INT,2
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_LPWSTR,24
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_PTR,869
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_R8,13
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_UI1,8
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_UI2,20
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_UI4,139
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_UI8,3
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_UINT,93
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_UNKNOWN,5
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_USERDEFINED,543
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_VARIANT,121
vt,{017EEE8A-9ECF-4783-8882-0E39288E4BBB}:2.0,VT_VOID,233
metadata,Win32_EncryptableVolume 1.0 Type Library,0,0,0,Win32_EncryptableVolumeLib.Win32_EncryptableVolumeProvider,Win32_EncryptableVolumeLib,live:{0249F559-489F-4977-A0EF-21352C5AD247}:1:0
summary,Win32_EncryptableVolume 1.0 Type Library,1,0,0,0,0,0
typekind,Win32_EncryptableVolume 1.0 Type Library,coclass,1
metadata,Performance Data Service,507,0,507,PlaLibrary.DataCollectorSet,PlaLibrary,live:{03837500-098B-11D8-9414-505054503030}:1:0
summary,Performance Data Service,58,561,63,0,235,0
typekind,Performance Data Service,alias,12
typekind,Performance Data Service,coclass,16
typekind,Performance Data Service,dispatch,18
typekind,Performance Data Service,enum,12
invkind,Performance Data Service,func,187
invkind,Performance Data Service,property_get,214
invkind,Performance Data Service,property_put,160
vt,Performance Data Service,VT_BOOL,75
vt,Performance Data Service,VT_BSTR,160
vt,Performance Data Service,VT_DISPATCH,1
vt,Performance Data Service,VT_I1,18
vt,Performance Data Service,VT_I4,53
vt,Performance Data Service,VT_PTR,327
vt,Performance Data Service,VT_SAFEARRAY,20
vt,Performance Data Service,VT_UI2,18
vt,Performance Data Service,VT_UI4,151
vt,Performance Data Service,VT_UI8,2
vt,Performance Data Service,VT_UINT,72
vt,Performance Data Service,VT_UNKNOWN,6
vt,Performance Data Service,VT_USERDEFINED,201
vt,Performance Data Service,VT_VARIANT,41
vt,Performance Data Service,VT_VOID,324
safearray_element_vt,Performance Data Service,VT_BSTR,18
safearray_element_vt,Performance Data Service,VT_UI1,2
metadata,AgentWmiLib,0,0,0,AgentWmiLib.UserSettingsProvider,AgentWmiLib,live:{0438D53A-9A57-423C-9E54-9612C4576257}:1:0
summary,AgentWmiLib,7,0,0,0,0,0
typekind,AgentWmiLib,coclass,7
missing,GoogleUpdater TypeLib for IUpdaterCallbackSystem,{0486745C-8D9B-5377-A54C-A61FFAA0BBE4},1,0,0,exit_1
missing,DropboxUpdater TypeLib for IProcessLauncher,{05378308-2559-4C71-B758-7DACD5A359BA},1,0,0,exit_1
metadata,Microsoft ActiveMovie Control,280,16,280,AMovie.ActiveMovie,AMovie,live:{05589FA0-C356-11CE-BF01-00AA0055595A}:2:0
summary,Microsoft ActiveMovie Control,12,289,19,0,44,0
typekind,Microsoft ActiveMovie Control,coclass,1
typekind,Microsoft ActiveMovie Control,dispatch,5
typekind,Microsoft ActiveMovie Control,enum,6
invkind,Microsoft ActiveMovie Control,func,64
invkind,Microsoft ActiveMovie Control,property_get,132
invkind,Microsoft ActiveMovie Control,property_put,93
vt,Microsoft ActiveMovie Control,VT_BOOL,100
vt,Microsoft ActiveMovie Control,VT_BSTR,27
vt,Microsoft ActiveMovie Control,VT_DISPATCH,4
vt,Microsoft ActiveMovie Control,VT_I1,3
vt,Microsoft ActiveMovie Control,VT_I2,24
vt,Microsoft ActiveMovie Control,VT_I4,40
vt,Microsoft ActiveMovie Control,VT_PTR,53
vt,Microsoft ActiveMovie Control,VT_R8,31
vt,Microsoft ActiveMovie Control,VT_UI2,3
vt,Microsoft ActiveMovie Control,VT_UI4,15
vt,Microsoft ActiveMovie Control,VT_UINT,12
vt,Microsoft ActiveMovie Control,VT_UNKNOWN,6
vt,Microsoft ActiveMovie Control,VT_USERDEFINED,69
vt,Microsoft ActiveMovie Control,VT_VARIANT,3
vt,Microsoft ActiveMovie Control,VT_VOID,155
missing,GoogleUpdater TypeLib for IPolicyStatus3,{05A30352-EB25-45B6-8449-BCA7B0542CE5},1,0,0,exit_1
metadata,Adobe Acrobat Browser Control Type Library 1.0,65,0,65,AcroPDFLib.AcroPDF,AcroPDFLib,live:{05BFD3F1-6319-4F30-B752-C7A22889BCC4}:1:0
summary,Adobe Acrobat Browser Control Type Library 1.0,8,77,0,8,48,0
typekind,Adobe Acrobat Browser Control Type Library 1.0,coclass,2
typekind,Adobe Acrobat Browser Control Type Library 1.0,dispatch,6
invkind,Adobe Acrobat Browser Control Type Library 1.0,func,73
invkind,Adobe Acrobat Browser Control Type Library 1.0,property_get,2
invkind,Adobe Acrobat Browser Control Type Library 1.0,property_put,2
vt,Adobe Acrobat Browser Control Type Library 1.0,VT_BOOL,20
vt,Adobe Acrobat Browser Control Type Library 1.0,VT_BSTR,30
vt,Adobe Acrobat Browser Control Type Library 1.0,VT_DISPATCH,5
vt,Adobe Acrobat Browser Control Type Library 1.0,VT_I1,4
vt,Adobe Acrobat Browser Control Type Library 1.0,VT_I4,21
vt,Adobe Acrobat Browser Control Type Library 1.0,VT_INT,4
vt,Adobe Acrobat Browser Control Type Library 1.0,VT_PTR,60
vt,Adobe Acrobat Browser Control Type Library 1.0,VT_R4,9
vt,Adobe Acrobat Browser Control Type Library 1.0,VT_UI2,4
vt,Adobe Acrobat Browser Control Type Library 1.0,VT_UI4,20
vt,Adobe Acrobat Browser Control Type Library 1.0,VT_UINT,16
vt,Adobe Acrobat Browser Control Type Library 1.0,VT_USERDEFINED,20
vt,Adobe Acrobat Browser Control Type Library 1.0,VT_VARIANT,17
vt,Adobe Acrobat Browser Control Type Library 1.0,VT_VOID,61
metadata,Microsoft Scriptlet Library,27,0,27,,Scriptlet,live:{06290C00-48AA-11D2-8432-006008C3FBFC}:1:0
summary,Microsoft Scriptlet Library,3,33,0,0,16,2
typekind,Microsoft Scriptlet Library,dispatch,2
typekind,Microsoft Scriptlet Library,interface,1
invkind,Microsoft Scriptlet Library,func,19
invkind,Microsoft Scriptlet Library,property_get,8
invkind,Microsoft Scriptlet Library,property_put,6
vt,Microsoft Scriptlet Library,VT_BSTR,11
vt,Microsoft Scriptlet Library,VT_DISPATCH,8
vt,Microsoft Scriptlet Library,VT_HRESULT,4
vt,Microsoft Scriptlet Library,VT_I1,1
vt,Microsoft Scriptlet Library,VT_I4,2
vt,Microsoft Scriptlet Library,VT_PTR,20
vt,Microsoft Scriptlet Library,VT_UI2,5
vt,Microsoft Scriptlet Library,VT_UI4,7
vt,Microsoft Scriptlet Library,VT_UINT,4
vt,Microsoft Scriptlet Library,VT_USERDEFINED,6
vt,Microsoft Scriptlet Library,VT_VARIANT,1
vt,Microsoft Scriptlet Library,VT_VOID,20
metadata,HP Status Server 1.0 Type Library,12,0,12,MISSILESVRLib.CHPBOID,MISSILESVRLib,live:{06333F23-D064-4A34-B2DE-C30630C0B567}:1:0
summary,HP Status Server 1.0 Type Library,8,12,15,0,18,0
typekind,HP Status Server 1.0 Type Library,alias,3
typekind,HP Status Server 1.0 Type Library,coclass,1
typekind,HP Status Server 1.0 Type Library,interface,1
typekind,HP Status Server 1.0 Type Library,record,3
invkind,HP Status Server 1.0 Type Library,func,12
vt,HP Status Server 1.0 Type Library,VT_HRESULT,12
vt,HP Status Server 1.0 Type Library,VT_I4,13
vt,HP Status Server 1.0 Type Library,VT_LPWSTR,6
vt,HP Status Server 1.0 Type Library,VT_PTR,24
vt,HP Status Server 1.0 Type Library,VT_UI4,11
vt,HP Status Server 1.0 Type Library,VT_USERDEFINED,15
metadata,IMEFILES 1.0 Type Library,6,0,6,IMEFILES.CImeFileNameRedirectionManager,IMEFILES,live:{06AF565F-771E-47A3-A501-F41B3E8BDAC9}:1:0
summary,IMEFILES 1.0 Type Library,6,6,3,0,3,0
typekind,IMEFILES 1.0 Type Library,alias,1
typekind,IMEFILES 1.0 Type Library,coclass,2
typekind,IMEFILES 1.0 Type Library,enum,1
typekind,IMEFILES 1.0 Type Library,interface,2
invkind,IMEFILES 1.0 Type Library,func,6
vt,IMEFILES 1.0 Type Library,VT_BSTR,7
vt,IMEFILES 1.0 Type Library,VT_HRESULT,6
vt,IMEFILES 1.0 Type Library,VT_I4,2
vt,IMEFILES 1.0 Type Library,VT_PTR,3
vt,IMEFILES 1.0 Type Library,VT_UINT,1
vt,IMEFILES 1.0 Type Library,VT_USERDEFINED,2
missing,Microsoft Forms 2.0 Object Library,{06DC55D7-B348-4EED-95EA-D6D6693FB378},2,0,0,exit_1
missing,SyncEngineStorageProviderHandlerLibrary 1.0 Type Library,{082D3FEC-D0D0-4DF6-A988-053FECE7B884},1,0,0,exit_1
missing,Microsoft Forms 2.0 Object Library,{095D0093-B652-4219-954C-0C2576EC9999},2,0,0,exit_1
missing,EditionUpgradeHelper 1.0 Type Library,{09C6A793-92DC-4D27-A11D-3921C9314DED},1,0,0,exit_1
metadata,SHGINA 1.0 Type Library,15,0,15,SHGINALib.ShellLocalMachine,SHGINALib,live:{0A055C02-BABE-4480-BB7B-A8EC723CE9C0}:1:0
summary,SHGINA 1.0 Type Library,3,18,3,0,12,0
typekind,SHGINA 1.0 Type Library,coclass,1
typekind,SHGINA 1.0 Type Library,dispatch,1
typekind,SHGINA 1.0 Type Library,enum,1
invkind,SHGINA 1.0 Type Library,func,9
invkind,SHGINA 1.0 Type Library,property_get,7
invkind,SHGINA 1.0 Type Library,property_put,2
vt,SHGINA 1.0 Type Library,VT_BOOL,7
vt,SHGINA 1.0 Type Library,VT_I1,1
vt,SHGINA 1.0 Type Library,VT_I4,2
vt,SHGINA 1.0 Type Library,VT_PTR,15
vt,SHGINA 1.0 Type Library,VT_UI2,1
vt,SHGINA 1.0 Type Library,VT_UI4,5
vt,SHGINA 1.0 Type Library,VT_UINT,4
vt,SHGINA 1.0 Type Library,VT_USERDEFINED,8
vt,SHGINA 1.0 Type Library,VT_VARIANT,4
vt,SHGINA 1.0 Type Library,VT_VOID,11
missing,DropboxUpdater TypeLib for IPolicyStatus,{0A668F6A-1C27-4A5E-A44A-9288757DCED0},1,0,0,exit_1
metadata,Microsoft MSM Merge Type Library,110,0,110,MsmMergeTypeLib.MsmMerge,MsmMergeTypeLib,live:{0ADDA82F-2C26-11D2-AD65-00A0C9AF11A6}:2:0
summary,Microsoft MSM Merge Type Library,15,143,18,0,134,0
typekind,Microsoft MSM Merge Type Library,coclass,2
typekind,Microsoft MSM Merge Type Library,dispatch,11
typekind,Microsoft MSM Merge Type Library,enum,2
invkind,Microsoft MSM Merge Type Library,func,104
invkind,Microsoft MSM Merge Type Library,property_get,39
vt,Microsoft MSM Merge Type Library,VT_BOOL,4
vt,Microsoft MSM Merge Type Library,VT_BSTR,39
vt,Microsoft MSM Merge Type Library,VT_I1,11
vt,Microsoft MSM Merge Type Library,VT_I2,4
vt,Microsoft MSM Merge Type Library,VT_I4,32
vt,Microsoft MSM Merge Type Library,VT_PTR,181
vt,Microsoft MSM Merge Type Library,VT_UI2,11
vt,Microsoft MSM Merge Type Library,VT_UI4,55
vt,Microsoft MSM Merge Type Library,VT_UINT,44
vt,Microsoft MSM Merge Type Library,VT_UNKNOWN,5
vt,Microsoft MSM Merge Type Library,VT_USERDEFINED,71
vt,Microsoft MSM Merge Type Library,VT_VARIANT,11
vt,Microsoft MSM Merge Type Library,VT_VOID,102
missing,GoogleUpdater TypeLib for IAppVersionWeb,{0CD01D1E-4A1C-489D-93B9-9B6672877C57},1,0,0,exit_1
missing,DropboxUpdater TypeLib for IAppWebSystem,{0CDCAEC8-4E2C-4669-96FE-38FCA288C019},1,0,0,exit_1
metadata,Microsoft Forms 2.0 Object Library,1646,380,1646,MSForms.ReturnInteger,MSForms,live:{0D452EE1-E08F-101A-852E-02608C4D0BB4}:2:0
summary,Microsoft Forms 2.0 Object Library,171,1757,199,43,810,0
typekind,Microsoft Forms 2.0 Object Library,alias,4
typekind,Microsoft Forms 2.0 Object Library,coclass,60
typekind,Microsoft Forms 2.0 Object Library,dispatch,64
typekind,Microsoft Forms 2.0 Object Library,enum,42
typekind,Microsoft Forms 2.0 Object Library,interface,1
invkind,Microsoft Forms 2.0 Object Library,func,611
invkind,Microsoft Forms 2.0 Object Library,property_get,592
invkind,Microsoft Forms 2.0 Object Library,property_put,519
invkind,Microsoft Forms 2.0 Object Library,property_putref,35
vt,Microsoft Forms 2.0 Object Library,VT_BOOL,277
vt,Microsoft Forms 2.0 Object Library,VT_BSTR,216
vt,Microsoft Forms 2.0 Object Library,VT_CY,22
vt,Microsoft Forms 2.0 Object Library,VT_DISPATCH,6
vt,Microsoft Forms 2.0 Object Library,VT_HRESULT,22
vt,Microsoft Forms 2.0 Object Library,VT_I1,37
vt,Microsoft Forms 2.0 Object Library,VT_I2,186
vt,Microsoft Forms 2.0 Object Library,VT_I4,299
vt,Microsoft Forms 2.0 Object Library,VT_INT,3
vt,Microsoft Forms 2.0 Object Library,VT_PTR,985
vt,Microsoft Forms 2.0 Object Library,VT_R4,214
vt,Microsoft Forms 2.0 Object Library,VT_UI2,37
vt,Microsoft Forms 2.0 Object Library,VT_UI4,185
vt,Microsoft Forms 2.0 Object Library,VT_UINT,148
vt,Microsoft Forms 2.0 Object Library,VT_UNKNOWN,7
vt,Microsoft Forms 2.0 Object Library,VT_USERDEFINED,867
vt,Microsoft Forms 2.0 Object Library,VT_VARIANT,137
vt,Microsoft Forms 2.0 Object Library,VT_VOID,1126
metadata,Microsoft Script Control 1.0,75,2,75,MSScriptControl.Procedure,MSScriptControl,live:{0E59F1D2-1FBE-11D0-8FF2-00A0D10038BC}:1:0
summary,Microsoft Script Control 1.0,15,93,4,1,75,1
typekind,Microsoft Script Control 1.0,coclass,6
typekind,Microsoft Script Control 1.0,dispatch,7
typekind,Microsoft Script Control 1.0,enum,1
typekind,Microsoft Script Control 1.0,module,1
invkind,Microsoft Script Control 1.0,func,57
invkind,Microsoft Script Control 1.0,property_get,30
invkind,Microsoft Script Control 1.0,property_put,6
vt,Microsoft Script Control 1.0,VT_BOOL,6
vt,Microsoft Script Control 1.0,VT_BSTR,18
vt,Microsoft Script Control 1.0,VT_DISPATCH,3
vt,Microsoft Script Control 1.0,VT_I1,6
vt,Microsoft Script Control 1.0,VT_I4,23
vt,Microsoft Script Control 1.0,VT_PTR,100
