kind,library,field1,field2,field3,field4,field5,field6,field7,field8
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,ForeignData,retval,VT_UI1
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,GetLinkedDataRecordsetIDs,param0,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,GetCustomPropertiesLinkedToData,param1,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,MemberOfContainers,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,ConnectedShapes,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,GluedShapes,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,CalloutsAssociated,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVCell,Dependents,retval,VT_DISPATCH
safearray_site,Microsoft Visio 16.0 Type Library,IVCell,Precedents,retval,VT_DISPATCH
safearray_site,Microsoft Visio 16.0 Type Library,IVStyle,GetFormulas,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVStyle,GetFormulas,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVStyle,GetResults,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVStyle,GetResults,param2,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVStyle,GetResults,param3,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVStyle,SetFormulas,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVStyle,SetFormulas,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVStyle,SetResults,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVStyle,SetResults,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVStyle,SetResults,param2,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVStyle,GetFormulasU,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVStyle,GetFormulasU,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVEvent,GetFilterObjects,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVEvent,SetFilterObjects,param0,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVEvent,GetFilterCommands,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVEvent,SetFilterCommands,param0,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVEvent,GetFilterSRC,retval,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVEvent,SetFilterSRC,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVEvent,GetFilterActions,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVEvent,SetFilterActions,param0,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVRow,GetPolylineData,param1,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DrawSpline,param0,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DrawBezier,param0,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DrawPolyline,param0,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DropMany,param0,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DropMany,param1,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DropMany,param2,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,GetFormulas,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,GetFormulas,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,GetResults,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,GetResults,param2,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,GetResults,param3,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,SetFormulas,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,SetFormulas,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,SetResults,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,SetResults,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,SetResults,param2,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DropManyU,param0,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DropManyU,param1,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DropManyU,param2,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,GetFormulasU,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,GetFormulasU,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DrawNURBS,param2,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DrawNURBS,param3,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,GetShapesLinkedToData,param1,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,GetShapesLinkedToDataRow,param2,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,LinkShapesToDataRows,param1,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,LinkShapesToDataRows,param2,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,ShapeIDsToUniqueIDs,param0,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,ShapeIDsToUniqueIDs,param2,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,UniqueIDsToShapeIDs,param0,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,UniqueIDsToShapeIDs,param1,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DropManyLinkedU,param0,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DropManyLinkedU,param1,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DropManyLinkedU,param3,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,DropManyLinkedU,param5,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,AutoConnectMany,param0,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,AutoConnectMany,param1,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,AutoConnectMany,param2,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,GetContainers,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVPage,GetCallouts,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVWindow,DockedStencils,param0,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVWindow,SelectedMasters,retval,VT_DISPATCH
safearray_site,Microsoft Visio 16.0 Type Library,IVSelection,GetIDs,param0,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVSelection,AutomaticLink,param1,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVSelection,AutomaticLink,param2,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVSelection,AutomaticLink,param3,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVSelection,AutomaticLink,param5,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVSelection,GetContainers,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVSelection,GetCallouts,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVSelection,MemberOfContainersUnion,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVSelection,MemberOfContainersIntersection,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVSelection,SetContainerFormat,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVSelection,ReplaceShape,retval,VT_DISPATCH
safearray_site,Microsoft Visio 16.0 Type Library,IVDataRecordset,GetPrimaryKey,param1,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVDataRecordset,SetPrimaryKey,param1,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVDataRecordset,GetDataRowIDs,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVDataRecordset,GetRowData,retval,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVDataRecordset,GetAllRefreshConflicts,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVDataRecordset,GetMatchingRowsForRefreshConflict,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVDataColumns,SetColumnProperties,param0,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVDataColumns,SetColumnProperties,param1,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVDataColumns,SetColumnProperties,param2,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVPath,Points,param1,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVCurve,Points,param1,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVContainerProperties,GetListMembers,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVContainerProperties,GetMemberShapes,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVPages,GetNames,param0,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVPages,GetNamesU,param0,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVStyles,GetNames,param0,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVStyles,GetNamesU,param0,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVMasterShortcuts,GetNames,param0,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVMasterShortcuts,GetNamesU,param0,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVServerPublishOptions,SetPagesToPublish,param1,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVServerPublishOptions,GetPagesToPublish,param2,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVServerPublishOptions,SetRecordsetsToPublish,param1,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVServerPublishOptions,GetRecordsetsToPublish,param1,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVDocuments,GetNames,param0,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVAddons,GetNames,param0,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVAddons,GetNamesU,param0,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVInvisibleApp,EnumDirectories,param1,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVInvisibleApp,AvailablePrinters,param0,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVDataRecordsetChangedEvent,DataRowsAdded,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVDataRecordsetChangedEvent,DataRowsDeleted,retval,VT_I4
safearray_site,Microsoft Visio 16.0 Type Library,IVDataRecordsetChangedEvent,DataColumnsAdded,retval,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVDataRecordsetChangedEvent,DataColumnsDeleted,retval,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVDataRecordsetChangedEvent,DataColumnsChanged,retval,VT_BSTR
safearray_site,Microsoft Visio 16.0 Type Library,IVExtender,GetFormulas,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVExtender,GetFormulas,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVExtender,GetResults,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVExtender,GetResults,param2,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVExtender,GetResults,param3,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVExtender,SetFormulas,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVExtender,SetFormulas,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVExtender,SetResults,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVExtender,SetResults,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVExtender,SetResults,param2,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVDispExtender,GetFormulas,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVDispExtender,GetFormulas,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVDispExtender,GetResults,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVDispExtender,GetResults,param2,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVDispExtender,GetResults,param3,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVDispExtender,SetFormulas,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVDispExtender,SetFormulas,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVDispExtender,SetResults,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVDispExtender,SetResults,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVDispExtender,SetResults,param2,VT_VARIANT
